Country,Year,energy_import_dependency_raw,gdp_growth,inflation_cpi,productivity_gdp_per_hour,public_debt_gdp_canonical,public_debt_gdp_eurostat,public_debt_gdp_worldbank,rd_gdp,tertiary_education_25_64,unemployment_rate,Recovery_2007,Recovery_2019,Recovery_2007_status,Recovery_2019_status,wgi_va_score,wgi_pv_score,wgi_ge_score,wgi_rq_score,wgi_rl_score,wgi_cc_score,wgi_six_dimension_mean_score,wgi_six_dimension_available_count,governance_context_score_0_100,governance_context_role,shock_id,shock_label,baseline_year,poset_temporal_design,final5_raw_variables_available,complete_case_final5_raw,gdp_growth_volatility_sd,gdp_growth_stability_score_0_100,years_available,window_start,window_end,sufficient_window_coverage,volatility_feature_role,debt_capacity_score_0_100,employment_strength_score_0_100,rd_intensity_score_0_100,human_capital_tertiary_score_0_100,energy_security_score_0_100,final5_score_variables_available,complete_case_final5_scores
KOR,2019,88.1562990760159,2.31380210595476,0.3830003,46.9793580194435,37.6954834097738,,37.6954834097738,4.363781528,50.03104,3.772,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.8843808,0.8544820999999999,1.6276354,0.9120155,1.1105361,0.6133176,1.0003945833333334,6.0,75.53745294224144,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.3891989097566973,99.9341426763874,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,83.5272770322768,93.34897094430993,100.0,79.20227153757206,6.280888671076726,5,True
LTU,2019,79.0928575239035,4.67735190816578,2.334509,50.0491066383943,35.6,35.6,,0.987013746,43.149418,6.251,5.0,0.0,recovered,no_negative_growth_in_shock_window,1.0715599,0.9825192,0.8510012,0.9756202,1.0578671,0.7581203999999999,0.949448,6.0,74.33133185349932,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.8453936267685128,93.88753227739228,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,84.73019517795638,83.97018765133171,16.453232398855995,63.28073788427946,8.94617543152759,5,True
LUX,2019,109.514776599087,2.74932115954172,1.743321,111.790293394999,22.3,22.3,,1.182087071,51.642971,5.568,2.0,1.0,recovered,recovered,1.6112736,1.3055593,1.9821714,1.7336486,1.8431648,2.2590117,1.7891382333333334,6.0,94.21035086067778,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.172210409555869,89.55575533286228,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,92.36509758897819,86.55417675544793,21.279666077782107,82.93168499028502,0.0,5,True
LVA,2019,48.4186366032771,0.675372771884221,2.811403,42.0914053860592,37.9,37.9,,0.660195466,35.707733,6.303,10.0,1.0,recovered,recovered,0.9135978,0.6780506,0.8291601,1.0030074,0.8287289999999999,0.6990995,0.8252740666666666,6.0,71.39160970009237,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.987489749760284,78.7496754885877,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,83.40987370838117,83.77345641646488,8.367212675345845,46.06342513959475,17.966545280752904,5,True
NLD,2019,78.2544901104021,2.30016165959577,2.633699,80.9537089335738,47.7,47.7,,2.140359884,40.813927,4.422,6.0,1.0,recovered,recovered,1.7262784999999998,0.6985452,2.0639557,1.8629208,1.843311,1.9497836,1.6907991333333332,6.0,91.8822484719094,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.3395961428759111,87.33714937800598,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,77.7841561423651,90.88983050847457,44.98890555612938,57.877273620554725,9.192714183363854,5,True
NZL,2019,31.8442731556692,2.51210666714825,1.619632,48.3908230413264,32.7713136024397,,32.7713136024397,1.464197676,39.065784,4.111,1.0,0.0,recovered,no_negative_growth_in_shock_window,1.748734,1.3883858999999998,1.6838138,1.970839,1.7838001,2.1526849,1.78804295,6.0,94.18442087204951,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.8863197679850432,93.34507875515166,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,86.35401056117124,92.06643462469734,28.25954467037914,53.832715868724144,22.840569260034176,5,True
POL,2019,45.8816709962173,4.58045452476082,2.308333,47.063364893648,45.2,45.2,,1.308805153,32.014767,3.236,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.5057092,0.6735951,0.6631417,0.8277445999999999,0.5263759,0.7162582,0.65213745,6.0,67.29273376117342,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.8624320873710856,80.40724611288094,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,79.21928817451206,95.37681598062953,24.414879048052242,37.519264700462045,18.712590897678595,5,True
PRT,2019,84.3565471596829,2.74568424839234,0.3381784,46.4949129292641,116.1,116.1,,1.39487417,26.39628791809082,6.6,9.0,2.0,recovered,recovered,1.2118026,0.9941251,1.0136875,0.9999205,1.1165505,0.7971214999999999,1.0222012833333334,6.0,76.05370975526043,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.4800033052306523,72.22167883474641,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,38.51894374282434,82.64981840193705,26.544367548649976,24.520177598186237,7.398281928082919,5,True
ROU,2019,30.3563927051241,,,44.0962553859964,35.2,35.2,,0.477941734,18.44942665100098,3.911,,,,,0.491677,0.64527,-0.1453557,0.3572005,0.3667768999999999,-0.1199219,0.2659411333333333,6.0,58.14983365973645,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,,,,,,,,84.95981630309988,92.82309322033898,3.8579567315371563,6.134073406177688,23.2781103467362,5,True
SVK,2019,69.4728958880142,2.27589910019393,2.664561,47.8900181431129,48.0,48.0,,0.82137513,25.786274,5.752,1.0,1.0,recovered,recovered,0.8762439,0.6744971,0.4384096999999999,0.7272442,0.3671757,0.2499711999999999,0.5555903,6.0,65.00705440734794,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.4153281929464196,86.33336265181796,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,77.61194029850746,85.85805084745763,12.355061647969832,23.108830516661,11.77511808391389,5,True
SVN,2019,52.8491569267821,3.50525206828495,1.630523,54.6710324853696,66.0,66.0,,2.057248886,33.283279,4.437,8.0,1.0,recovered,recovered,1.0296094999999998,0.9481029,1.2721351,0.8847727999999999,0.9164028,0.848482,0.98325085,6.0,75.13158827065364,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.716628912318808,69.08533638461952,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,67.27898966704937,90.83308111380146,42.932603292166014,40.45413332556315,16.66366192322806,5,True
SWE,2019,32.0197034760007,2.60823012869525,1.784151,80.017327137669,36.0,36.0,,3.406631879,43.970543,6.769,2.0,1.0,recovered,recovered,1.725429,0.9427192,1.8924006,1.7778064999999998,1.8669616,2.1292113,1.7224213666666666,6.0,92.63088047038735,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.3529223732488058,87.16051751413882,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,84.50057405281287,82.01044188861985,76.31854943926389,65.18051809903986,22.788980455994036,5,True
TUR,2019,72.1973632944636,1.30162360375296,15.17682,48.3341455453863,33.4600744570718,,33.4600744570718,1.294344799,21.951159,13.73,1.0,0.0,recovered,no_negative_growth_in_shock_window,-0.9058771,-1.1924541,0.2099076,-0.0157501,-0.5970473,-0.1801871,-0.44690135,6.0,41.27383735446288,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.3849368016354786,73.48173312252942,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,85.95862545518266,55.67493946731234,24.057106197485446,14.235789751453732,10.9739338024312,5,True
USA,2019,-0.898716368808055,2.58382533018888,1.81221,78.4480630173421,100.979786328903,,100.979786328903,3.142978485,48.340187,3.668,1.0,1.0,recovered,recovered,1.0249835,0.0546375,1.5492277,1.3675576,1.1235175,1.1719722,1.048649333333333,6.0,76.67984695179025,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.3906464487314569,99.91495634236963,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,47.19874493174339,93.74243341404357,69.79533248807502,75.29026170293265,32.46930200745625,5,True
ZAF,2019,-13.2803829153548,0.259935577075867,4.102851,,64.5892781351104,,64.5892781351104,0.61304171,15.798151,28.446,1.0,2.0,recovered,recovered,0.4911742999999999,-0.338256499999999,0.1893814999999999,0.1187999999999999,-0.0749162,0.0349803,0.0701939000000001,6.0,53.51566880040646,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.7653571121435621,94.94837231692745,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,68.08881852175062,0.0,7.200551492704578,0.0,36.110379376255196,5,True
