shock_id,baseline_year,epsilon_margin,dominating_country,dominated_country,edge_type
2019,2019,0.1,AUS,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,AUS,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,AUS,ZAF,epsilon_margin_hasse_cover_relation
2019,2019,0.1,AUT,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,AUT,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,AUT,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,BGR,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CAN,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CAN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CAN,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CAN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CAN,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CAN,ZAF,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CHE,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CHE,LTU,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CHE,NLD,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CHE,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CHE,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CZE,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,CZE,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DEU,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DEU,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DNK,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DNK,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DNK,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DNK,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,DNK,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,LVA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.1,EST,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.1,FIN,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,FIN,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,FRA,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,FRA,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,GBR,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,HUN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,KOR,BEL,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NLD,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NLD,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NLD,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NLD,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,LVA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.1,NZL,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.1,POL,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,POL,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,POL,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.1,SVN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.1,SVN,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.1,SVN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,SVN,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.1,SWE,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.1,SWE,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,USA,GBR,epsilon_margin_hasse_cover_relation
2019,2019,0.1,USA,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.1,USA,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,COL,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUS,ZAF,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUT,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUT,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,AUT,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,BGR,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CAN,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CAN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CAN,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CAN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CAN,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CAN,ZAF,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CHE,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CHE,LTU,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CHE,NLD,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CHE,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CHE,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CZE,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,CZE,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DEU,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DEU,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DNK,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DNK,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DNK,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DNK,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,DNK,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,LVA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.15,EST,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.15,FIN,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,FIN,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,FRA,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,FRA,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,GBR,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,HUN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,KOR,BEL,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NLD,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NLD,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NLD,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NLD,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,LVA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.15,NZL,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.15,POL,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,POL,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,SVN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.15,SVN,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.15,SVN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,SVN,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.15,SWE,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.15,SWE,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,USA,GBR,epsilon_margin_hasse_cover_relation
2019,2019,0.15,USA,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.15,USA,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,COL,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUS,ZAF,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUT,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUT,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,AUT,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CAN,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CAN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CAN,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CAN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CAN,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CAN,ZAF,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CHE,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CHE,LTU,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CHE,NLD,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CHE,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CHE,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CZE,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,CZE,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DEU,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DEU,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DNK,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DNK,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DNK,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DNK,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,DNK,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,LVA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.2,EST,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.2,FIN,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,FIN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,FIN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,FRA,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,FRA,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,GBR,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,HUN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,KOR,BEL,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NLD,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NLD,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NLD,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NLD,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,SVK,epsilon_margin_hasse_cover_relation
2019,2019,0.2,NZL,TUR,epsilon_margin_hasse_cover_relation
2019,2019,0.2,POL,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,SVN,GRC,epsilon_margin_hasse_cover_relation
2019,2019,0.2,SVN,HRV,epsilon_margin_hasse_cover_relation
2019,2019,0.2,SVN,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,SVN,PRT,epsilon_margin_hasse_cover_relation
2019,2019,0.2,SWE,ESP,epsilon_margin_hasse_cover_relation
2019,2019,0.2,SWE,FRA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,USA,GBR,epsilon_margin_hasse_cover_relation
2019,2019,0.2,USA,ITA,epsilon_margin_hasse_cover_relation
2019,2019,0.2,USA,PRT,epsilon_margin_hasse_cover_relation
