year,country,OECD_Inflation_CPI_2000_2025,OECD_Productivity_Variation_2000_2025,OECD_Public_Debt_GDP_2000_2025,OECD_RD_GDP_2000_2025,OECD_Tertiary_Education_2000_2025,OECD_Unemployment_Rate_2000_2025
2012,LUX,2.662842,94.24187936147938,27.621,1.206637694,39.110382,5.14
2012,LVA,2.257789,24.062854501411174,50.691,0.688832707,29.227177,15.047
2012,MEX,4.111508,105.15154287144497,46.05,0.402843495,15.709545,4.923
2012,MKD,,,,,,31.016
2012,MLT,,,,,,6.196
2012,NLD,2.455548,63.256016103990724,79.053,1.90094314,34.398335,5.821
2012,NOR,0.6968641,449.6510208223161,35.646,1.610532329,38.561893,3.123
2012,NZL,1.059918,53.343285192699256,45.514,,,6.93
2012,OECD,2.245552,50.821341802469306,106.39,2.297656945,,8.114
2012,OECDE,2.831973,,,,,
2012,OECD_REP,,,81.642,,,9.162
2012,PER,,,,,,3.6
2012,POL,3.7,48.28412195093287,65.655,0.884757021,24.512804,10.088
2012,PRT,2.773339,31.848021939297272,136.283,1.376616831,18.534111,16.501
2012,ROU,,37.9726963917427,44.709,0.462437222,,6.794
2012,RUS,5.074733,,,1.027656902,,5.458
2012,SAU,2.86627,,,,,
2012,SGP,,,,1.918334145,,
2012,SVK,3.606103,29.256371610340974,61.147,0.793766745,18.979084,13.947
2012,SVN,2.597414,34.0112989179733,63.431,2.583394263,26.439035,8.841
2012,SWE,0.8883775,327.0513632595317,48.283,3.246372998,35.698952,7.964
2012,TUR,8.89157,47.394483110308975,40.941,0.821500505,15.290227,9.21
2012,TWN,,,,2.956833061,,
2012,USA,2.069337,69.4157865942145,103.352,2.672743951,43.052437,8.069
2012,ZAF,5.737971,,52.989,0.669339361,9.5728703,24.727
2013,ARG,,,,0.622336145,21.056189,
2013,AUS,2.449889,74.37675177158185,33.929,2.083741877,39.539928,5.663
2013,AUT,2.000158,62.17956142130863,98.05,2.979928104,29.738844,5.335
2013,BEL,1.113096,66.8962089322559,118.727,2.320470036,35.535332,8.425
2013,BGR,0.8900936,20.75017464998935,47.963,0.634237435,,12.941
2013,BRA,6.204311,,76.422,,13.746482,7.174
2013,CAN,0.9382919,58.39968426436115,92.194,1.706245298,52.83395385742188,7.168
2013,CHE,-0.2173232,79.36491321473223,42.992,,37.407192,4.747
2013,CHL,1.789556,5059.4375184961045,19.032,0.390304812,21.089819,6.089
2013,CHN,2.6,,,1.962460673,,
2013,COL,2.016993,8458.689427305948,,0.257607233,20.17317,9.901
2013,CRI,5.231336,3327.51101898504,,,23.270735,9.381
2013,CYP,,,,,,15.871
2013,CZE,1.438298,276.7278811957593,55.984,1.867430573,20.45986,6.953
2013,DEU,1.504722,60.7049262363817,83.522,2.781443017,28.47327,5.231
2013,DNK,0.7890718,291.8308922418162,59.587,2.961460348,35.204632,7.241
2013,E,,,,,,10.6392476572723
2013,EA20,1.4,53.4429370055493,,,,
2013,ESP,1.408581,44.8390703567459,110.721,1.268636731,33.734821,26.094
2013,EST,2.780567,29.102129136284724,14.732,1.701407219,37.345535,8.596
2013,EU19OECD,,,,,,12.068
2013,EU22OECD,,,,,,11.544
2013,EU25,,,,,30.54973,
2013,EU27,,,,,,11.425
2013,EU27_2020,1.3,47.35181604769308,,1.977826535,,
2013,EUOECD,,,100.7,,,
2013,FIN,1.478288,59.00966731158215,69.126,3.284618446,40.545231,8.12
2013,FRA,0.8637155,62.61922815223737,112.727,2.233688191,32.105263,10.295
2013,G20,3.134505,,,,,
2013,G7,1.313686,,,,,7.101
2013,GBR,2.3,52.155561229484626,99.525,1.613970818,41.891979,7.508
2013,GRC,-0.9212719,27.9574065775172,183.198,0.822883574,27.423178,27.466
2013,HRV,2.241667,26.5849255500924,89.924,0.791714983,,17.231
2013,HUN,1.7332,2527.984007842324,97.229,1.384489132,22.505821,9.849
2013,IDN,6.4125,,,,9.3885174,6.021
2013,IND,10.90764,,,,,
2013,IRL,0.5150995,67.37153869020398,131.154,1.538002917,41.47068,13.711
2013,ISL,3.872275,4329.501931370748,127.729,1.679952577,34.277187,5.841
2013,ISR,1.589764,99.0492382475485,77.006,4.126120819,47.421043,6.208
2013,ITA,1.219992,51.0670022580843,142.801,1.294245891,16.289694,12.149
2013,JPN,0.4,2339.6457888939176,209.531,3.27895603,47.311993,4.058
2013,KOR,1.301347,15560.141681132145,37.091,3.774874742,43.075195,3.096
2013,LTU,1.047479,28.505426746272075,48.234,0.953219425,35.19833,11.77
2013,LUX,1.73404,97.2646474083003,28.172,1.233806915,40.673241,5.848
2013,LVA,-0.02945478,24.400186408699803,47.49,0.635356047,31.011995,11.867
2013,MEX,3.80639,105.29832186644249,49.366,0.408060684,16.20183,4.943
2013,MKD,,,,,,28.996
2013,MLT,,,,,,6.106
2013,NLD,2.506899,64.49786554695535,78.533,2.139529153,34.523254,8.187
2013,NOR,2.120486,457.9509688651924,36.236,1.642158536,39.770252,3.423
2013,NZL,1.134418,53.64783650539847,42.339,1.152746413,,5.839
2013,OECD,1.609163,51.96736854383885,107.43,2.321447894,,8.041
2013,OECDE,1.806075,,,,,
2013,OECD_REP,,,82.533,,,9.156
2013,PER,,,,,,3.941
2013,POL,0.9,48.96177573235377,66.864,0.880698609,25.755669,10.326
2013,PRT,0.2744167,32.95611455598235,139.982,1.32325322,19.307142,17.152
2013,ROU,,38.580683223193354,47.749,0.390222645,,7.096
2013,RUS,6.753717,,,1.027321227,,5.478
2013,SAU,3.529956,,,,,
2013,SGP,,,,1.921040011,,
2013,SVK,1.400474,30.350680904522598,65.504,0.818400747,19.87734,14.216
2013,SVN,1.769201,34.189028426034,80.427,2.594263973,27.880541,10.103
2013,SWE,-0.04429297,330.8788577608609,51.076,3.275579136,37.034386,8.027
2013,TUR,7.49309,51.31324287734603,34.284,0.808372908,15.907355,9.714
2013,TWN,,,,3.002038808,,
2013,USA,1.464833,70.4472908145923,104.69,2.695933571,43.910252,7.375
2013,ZAF,5.780169,,54.244,0.6632988,12.632441,24.562
2014,ARG,,,,0.592492534,20.534544,
2014,AUS,2.487923,75.07531319957185,38.063,,41.901855,6.078
2014,AUT,1.605806,62.715590758724275,105.613,3.112620516,29.904896,5.62
2014,BEL,0.3400028,68.37390504148148,130.739,2.358574698,36.855022,8.523
2014,BGR,-1.418184,21.159266250442776,67.873,0.790073995,,11.424
2014,BRA,6.32904,,78.602,,14.321353,6.878
2014,CAN,1.906636,60.54905224225393,93.158,1.714824517,53.40986251831055,7.037
2014,CHE,-0.01320254,80.29269048945592,42.926,,38.428497,4.826
2014,CHL,4.718675,5272.592600656166,22.375,0.37667734,,6.498
2014,CHN,2.0,,,1.984746732,,
2014,COL,2.898838,8767.270820645315,,0.303173607,21.273142,9.397
2014,CRI,4.519201,3507.3014245789172,,0.556213299,23.535925,9.62
2014,CYP,,,,,,16.088
2014,CZE,0.3439886,283.2624067807858,54.819,1.943915985,21.51013,6.108
2014,DEU,0.9067971,61.94105385683282,83.445,2.822838427,27.057884,4.976
2014,DNK,0.5640205,297.66920919338855,63.791,2.915423454,35.800922,6.825
2014,E,,,,,,10.1030029668124
2014,EA20,0.4,54.154660863530296,,,,
2014,ESP,-0.1511149,45.24259782928985,123.066,1.234012103,34.678776,24.441
2014,EST,-0.1061751,30.2505201214853,14.689,1.407944165,37.499954,7.321
2014,EU19OECD,,,,,,11.659
2014,EU22OECD,,,,,,11.0
2014,EU27,,,,,,10.883
2014,EU27_2020,0.4,47.943266816644275,,2.000671261,,
2014,EUOECD,,,106.41,,,
2014,FIN,1.0412,59.5901339336938,76.284,3.163440286,41.776676,8.531
2014,FRA,0.5077588,63.51220088800645,120.963,2.271723455,33.539047,10.28
2014,G20,2.773743,,,,,
2014,G7,1.551659,,,,,6.404
2014,GBR,1.5,52.93412186422515,109.116,2.249718143,42.217449,6.235
2014,GRC,-1.312242,27.8800537220186,184.325,0.845529626,28.105659,26.491
2014,HRV,-0.2083333,26.087274683631126,97.658,0.767504707,,17.209
2014,HUN,-0.2275663,2553.305448782581,100.559,1.343696319,23.356073,7.51
2014,IDN,6.394926,,,,9.6783018,5.822
2014,IND,6.353195,,,,,
2014,IRL,0.1909164,71.2536169820232,122.619,1.479200337,40.967049,11.833
2014,ISL,2.044619,4412.527453051112,121.717,1.916369705,35.608643,5.404
2014,ISR,0.4675573,100.5455368083446,77.72,4.224456808,48.53273,5.89
2014,ITA,0.2410575,51.289467880046175,154.841,1.33147901,16.910578,12.683
2014,JPN,2.7,2362.803238000981,217.044,3.367875199,48.185074,3.612
2014,KOR,1.274774,15995.864887501964,39.89,3.889821059,44.49865,3.497
2014,LTU,0.103758,29.218569045994524,52.906,1.034951016,36.668087,10.698
2014,LUX,0.628544,98.57835160696351,29.055,1.216999202,45.935593,5.852
2014,LVA,0.6204923,25.329197613105926,52.737,0.71433257,30.230137,10.846
2014,MEX,4.018617,109.425659986706,50.074,0.419620724,15.996383,4.831
2014,MKD,,,,,,28.03
2014,MLT,,,,,,5.725
2014,NLD,0.9760351,65.16206294414229,82.802,2.150665977,35.290047,8.318
2014,NOR,2.041703,461.5950191157348,34.49,1.703691217,41.757915,3.484
2014,NZL,1.227513,53.79409136751018,42.138,,35.628941,5.429
2014,OECD,1.740886,52.78268778575065,110.64,2.345518756,,7.469
2014,OECDE,1.220987,,,,,
2014,OECD_REP,,,86.602,,,8.659
2014,PER,,,,,,3.519
2014,POL,-0.025,49.9426939190199,71.568,0.945406491,26.995474,8.99
2014,PRT,-0.2781534,32.739667955915124,149.779,1.288926569,21.72454071044922,14.526
2014,ROU,,40.37910332863845,49.312,0.382066452,,6.802
2014,RUS,7.823416,,,1.072411198,,5.156
2014,SAU,2.239167,,,,,
2014,SGP,,,,2.082280714,,
2014,SVK,-0.07616533,30.944711582598025,67.924,0.874624068,20.379578,13.18
2014,SVN,0.1993438,34.668487110770826,101.14,2.388540835,28.600916,9.668
2014,SWE,-0.1796385,335.96150854923303,57.447,3.124582142,38.700306,7.931
2014,TUR,8.854572,52.41529979835135,33.234,0.85330071,16.693634,9.902
2014,TWN,,,,2.9803156,,
2014,USA,1.622223,71.45818014039985,104.733,2.708804304,44.224617,6.167
2014,ZAF,6.13283,,57.999,0.709866385,12.759739,24.89
2015,ARG,,,,0.618540979,,
2015,AUS,1.508367,75.36614553406532,39.844,1.873241527,42.888756,6.055
2015,AUT,0.8965653,64.46506137404795,103.842,3.069176025,30.550726,5.723
2015,BEL,0.5614291,69.42322745990053,127.426,2.43496383,36.857422,8.482
2015,BGR,-0.1046333,21.9294793008523,63.503,0.949473976,27.49805641,9.143
2015,BRA,9.029902,,85.994,,14.794608,8.729
2015,CAN,1.125241,59.93290351659452,99.652,1.693594535,54.97923278808594,6.982
2015,CHE,-1.143909,79.90128306655348,42.867,2.993660564,39.782719,4.801
2015,CHL,4.348773,5401.635112268392,24.293,0.382960363,22.475199,6.332
2015,CHN,1.4,,,2.017032406,,
2015,COL,4.989829,8946.296227764777,49.574,0.36542298,21.34918785,9.19
2015,CRI,0.801982,3686.611668181431,,0.485771196,23.136086,9.613
2015,CYP,,,,,,14.91
2015,CZE,0.3093646,298.42997252898965,51.955,1.905996436,22.186741,5.048
2015,DEU,0.514421,62.63316947539217,79.215,2.8759623,27.638235,4.624
2015,DNK,0.4520341,301.6196886235072,58.068,3.064221197,36.565422,6.082
2015,E,,,,,,9.42401631106182
2015,EA20,0.2,55.0958488822046,,,,
2015,ESP,-0.5003657,45.786050576638225,120.046,1.211650685,35.081161,22.057
2015,EST,-0.492326,30.07480235542895,13.384,1.441252967,38.030697,6.164
2015,EU19OECD,,,,,,10.902
2015,EU22OECD,,,,,,10.173
2015,EU27,,,,,,10.068
2015,EU27_2020,0.1,48.89382490803425,,2.002430745,,
2015,EUOECD,,,103.87,,,
2015,FIN,-0.207932,60.18189333136685,80.375,2.888264063,42.742619,9.265
2015,FRA,0.03751438,64.33736507941963,121.554,2.224012693,34.085361,10.351
2015,G20,2.355433,,,,,
2015,G7,0.2970201,,,,,5.804
2015,GBR,0.4,53.70297856992678,108.796,2.262008718,44.197987,5.252
2015,GRC,-1.735902,28.879175507432976,185.291,0.971596734,29.057495,24.897
2015,HRV,-0.4583333,27.37854699057035,101.095,0.823980344,,16.15
2015,HUN,-0.06164468,2624.481744608157,98.798,1.338839446,24.242552,6.627
2015,IDN,6.363121,,,,10.567531,5.99
2015,IND,5.872427,,,,,
2015,IRL,-0.3309598,90.03607501074663,89.383,1.141716939,42.806118,9.869
2015,ISL,1.633058,4609.564751583532,102.085,2.158788828,36.97718,4.501
2015,ISR,-0.6173426,101.72949327675887,78.503,4.331742017,48.824478,5.251
2015,ITA,0.03878675,51.53800745506485,155.859,1.332128724,17.546457,11.896
2015,JPN,0.8,2435.2108371925406,220.698,3.240707296,49.541573,3.349
2015,KOR,0.7063318,16482.598139139867,41.298,3.789078648,45.356678,3.592
2015,LTU,-0.8840974,29.163102973767774,53.196,1.040765422,38.724106,9.12
2015,LUX,0.4747432,98.92435155108002,29.134,1.252255538,39.794865,6.669
2015,LVA,0.1742414,26.4706890079453,47.809,0.640996943,31.591949,9.873
2015,MEX,2.720641,110.7683699168575,52.464,0.414765608,16.278801,4.336
2015,MKD,,,,,,26.068
2015,MLT,,,,,,5.379
2015,NLD,0.6002482,66.12141143096437,78.844,2.117924697,36.441593,7.866
2015,NOR,2.171137,459.83229793014215,39.977,1.923504153,42.706734,4.296
2015,NZL,0.2927033,55.0124701905983,41.788,1.22706588,34.040531,5.415
2015,OECD,0.6835095,53.6100583838421,110.83,2.359852315,,6.887
2015,OECDE,0.7110267,,,,,
2015,OECD_REP,,,84.819,,,8.089
2015,PER,,,,,,3.431
2015,POL,-0.9333333,51.50995084233097,69.985,0.998069148,27.747267,7.501
2015,PRT,0.4879386,32.8466571397416,147.901,1.245518847,22.87545394897461,12.905
2015,ROU,,42.7979092031713,47.29,0.487957313,17.160242,6.812
2015,RUS,15.5344,,,1.100852282,,5.567
2015,SAU,1.204692,,,,,
2015,SGP,,,,2.174448936,,
2015,SVK,-0.3252198,31.962230918287727,66.395,1.153663355,21.149881,11.473
2015,SVN,-0.5255523,34.99611001255492,104.165,2.216110108,30.173296,8.962
2015,SWE,-0.04678475,348.6716996266719,55.86,3.241504953,39.786552,7.39
2015,TUR,7.670854,55.7033683005314,31.046,0.966037795,18.020138,10.304
2015,TWN,,,,2.99980018,,
2015,USA,0.1186271,72.38392787721745,105.555,2.773279437,44.629398,5.281
2015,ZAF,4.518691,,55.797,0.731467959,12.037886,25.15
2016,ARG,,,,0.530192017,,7.561
2016,AUS,1.276991,77.43850773897128,41.415,,43.7439,5.714
2016,AUT,0.8915924,65.47824868294238,103.555,3.133567033,31.383963,6.013
2016,BEL,1.973853,70.42285759845315,129.017,2.532907194,37.503956,7.83
2016,BGR,-0.7986535,22.93576697059135,73.292,0.770087384,27.68611145,7.575
2016,BRA,8.739143,,98.436,,16.858622,11.611
2016,CAN,1.42876,60.9055993328814,99.449,1.729024677,55.96599578857422,7.06
2016,CHE,-0.4346187,80.67392671489077,41.648,,41.235474,4.918
2016,CHL,3.786194,5587.496811147432,28.39,0.371034005,,6.69
2016,CHN,2.0,,,2.059497185,,
2016,COL,7.513461,9327.200083226826,53.644,0.270510535,22.15239143,9.539
2016,CRI,-0.01747885,3884.180061469685,,0.444107685,22.998714,9.538
2016,CYP,,,,,,12.953
2016,CZE,0.6835042,301.34793883208204,47.529,1.654112348,22.971544,3.952
2016,DEU,0.4917486,64.4642846869865,76.533,2.884741723,28.291723,4.122
2016,DNK,0.25,305.9590236117616,56.946,3.102087636,37.766045,5.757
2016,E,,,,,,8.80201406476797
2016,EA20,0.2,55.957718618164975,,,,
2016,ESP,-0.202598,46.4749015932303,119.926,1.180800504,35.693489,19.635
2016,EST,0.1486849,31.366201079967276,13.781,1.218353674,38.756851,6.736
2016,EU19OECD,,,,,,10.066
2016,EU22OECD,,,,,,9.29
2016,EU27,,,,,,9.154
2016,EU27_2020,0.2,49.7054054535257,,1.98385416,,
2016,EUOECD,,,103.37,,,
2016,FIN,0.3566845,61.89890084619975,81.128,2.747164109,43.59526443,8.76
2016,FRA,0.1833349,65.04986227147326,124.916,2.224683926,34.582485,10.052
2016,G20,2.251437,,,,,
2016,G7,0.8657515,,,,,5.461
2016,GBR,1.0,53.614763806029124,115.907,2.30534155,45.766762,4.852
2016,GRC,-0.8256576,28.028467190018027,189.048,1.005559331,30.231607,23.539
2016,HRV,-1.116667,28.479781844139552,98.529,0.845758918,22.7814579,13.015
2016,HUN,0.3947693,2598.269993620976,98.424,1.176451829,23.713329,4.972
2016,IDN,3.525805,,30.713,,11.33754253,5.553
2016,IND,4.941027,,,,,
2016,IRL,0.02012477,87.10455199084925,87.289,1.150677294,45.104263,8.288
2016,ISL,1.69693,4718.024081925092,87.488,2.081028052,38.100773,3.345
2016,ISR,-0.5351682,103.00943403787733,77.112,4.608732161,49.895348,4.798
2016,ITA,-0.09406886,52.361910246974524,153.176,1.35915306,17.723593,11.688
2016,JPN,-0.1,2442.4991855454596,220.111,3.106656458,50.496956,3.128
2016,KOR,0.9716858,17148.820363899682,40.634,3.786389673,46.643951,3.681
2016,LTU,0.9055251,29.20251342551855,50.986,0.843910684,39.732628,7.862
2016,LUX,0.2908333,101.21363561060282,27.064,1.266899976,42.856003,6.291
2016,LVA,0.1406308,27.515132013437977,51.645,0.450645832,33.361481,9.643
2016,MEX,2.821708,113.06847081825406,50.99,0.376012524,16.818605,3.885
2016,MKD,,,,,,23.724
2016,MLT,,,,,,4.687
2016,NLD,0.3166667,66.73571573962386,76.405,2.115458048,37.127563,6.988
2016,NOR,3.55,458.9835166023166,44.035,2.032865485,43.016758,4.679
2016,NZL,0.6462372,55.365079087808525,40.751,,36.275139,5.146
2016,OECD,1.194865,54.41792163270205,111.14,2.355720239,,6.477
2016,OECDE,0.9823138,,,,,
2016,OECD_REP,,,84.421,,,7.555
2016,PER,,,,,32.44971085,4.089
2016,POL,-0.5833333,52.76739345487775,72.982,0.961596176,28.711193,6.161
2016,PRT,0.6073971,33.33362337517505,143.658,1.281498767,23.82431983947754,11.45
2016,ROU,,44.75727366322607,49.017,0.488631805,,5.901
2016,RUS,7.042436,,,1.102380719,,5.537
2016,SAU,2.06741,,,,,
2016,SGP,,,,2.068915801,,
2016,SVK,-0.5200102,31.756402045010027,67.665,0.785129441,21.979519,9.644
2016,SVN,-0.05499954,36.62972355088425,99.03,2.029215124,30.735788,8.0
2016,SWE,0.9842693,348.9812329754825,55.04,3.263794558,41.139179,6.944
2016,TUR,7.775134,58.12242771400385,31.896,1.11832707,19.362528,10.9
2016,TWN,,,,3.086008005,,
2016,USA,1.261583,72.99688742002189,107.636,2.836779941,45.666355,4.87
2016,ZAF,6.602909,,60.61,0.749922679,13.804585,26.503
2017,ARG,,,,0.556314999,21.29040909,7.215
2017,AUS,1.948647,78.0971423905197,43.022,1.788170341,45.355675,5.604
2017,AUT,2.081269,66.59221934951587,97.494,3.07376468,32.39439,5.499
2017,BEL,2.125971,71.0996155626253,122.963,2.676542239,40.257053,7.086
2017,BGR,2.061594,23.5693367109147,66.658,0.740370114,,6.164
2017,BRA,3.446373,,103.988,,17.146753,12.583
2017,CAN,1.596884,62.471735041938224,96.142,1.687018047,56.34235000610352,6.438
2017,CHE,0.5337878,82.03215417915276,42.457,2.99730447,42.594601,4.797
2017,CHL,2.182719,5694.595000970912,29.364,0.356788931,25.16817855834961,6.964
2017,CHN,1.6,,,2.077706488,,
2017,COL,4.314313,9651.898915259208,56.11,0.261087768,22.42420006,9.669
2017,CRI,1.625907,4030.220712135566,,0.430539241,22.989092,9.071
2017,CYP,,,,,,11.052
2017,CZE,2.450534,314.93655329201925,43.217,1.745124958,23.927534,2.893
2017,DEU,1.509497,66.3159542254151,71.905,2.986808596,28.58337,3.746
2017,DNK,1.147132,314.625141323989,54.103,2.935755868,38.889214,5.71
2017,E,,,,,,8.04102755171547
2017,EA20,1.5,57.284679384855124,,,,
2017,ESP,1.956076,47.358834190129926,118.283,1.201979113,36.351273,17.224
2017,EST,3.417236,32.66687949813185,13.286,1.251515495,39.663879,5.74
2017,EU19OECD,,,,,,9.1
2017,EU22OECD,,,,,,8.329
2017,EU27,,,,,,8.173
2017,EU27_2020,1.6,51.051396737214574,,2.021513606,,
2017,EUOECD,,,99.9,,,
2017,FIN,0.754015,64.37466987232388,78.47,2.747234164,44.304253,8.587
2017,FRA,1.032283,66.71482298141098,124.781,2.204216425,35.213791,9.401
2017,G20,2.349125,,,,,
2017,G7,1.767696,,,,,4.985
2017,GBR,2.6,55.66118370033933,115.351,2.309668218,45.744305,4.375
2017,GRC,1.121259,28.759454892058628,192.507,1.149198182,31.027514,21.488
2017,HRV,1.15,29.211517368708975,92.155,0.843587302,,11.078
2017,HUN,2.348243,2716.585967095361,93.105,1.314975935,24.054041,4.042
2017,IDN,3.808798,,32.51,,11.8575716,5.41
2017,IND,2.490887,,,,,
2017,IRL,0.3621731,92.45548349886604,76.644,1.20882444,45.65897,6.582
2017,ISL,1.760413,4776.491817117681,76.909,2.056066376,39.043491,3.284
2017,ISR,0.2498078,105.0991709388219,73.879,5.091784151,50.91605,4.215
2017,ITA,1.226533,53.033045932511676,150.633,1.363929233,18.669672,11.211
2017,JPN,0.4841998,2463.9572844081913,219.866,3.166356159,51.440529,2.813
2017,KOR,1.944332,18140.26796070722,38.644,4.073405361,47.744724,3.687
2017,LTU,3.722889,31.963723734639004,47.104,0.896298098,40.273941,7.073
2017,LUX,1.7308,100.84304886468236,28.761,1.238980688,40.325737,5.522
2017,LVA,2.930369,29.06103499517545,49.137,0.530035444,33.882294,8.715
2017,MEX,6.041456,116.50543619805708,48.943,0.319545899,17.418995,3.438
2017,MKD,,,,,,22.381
2017,MLT,,,,,,4.002
2017,NLD,1.381459,67.61238481872475,69.822,2.141674691,38.296494,5.855
2017,NOR,1.875101,478.30246916666647,44.235,2.081674868,43.207031,4.162
2017,NZL,1.850787,56.20372273484383,39.468,1.347877488,37.730431,4.737
2017,OECD,2.281563,55.7579695626194,109.06,2.39761823,,5.947
2017,OECDE,2.446486,,,,,
2017,OECD_REP,,,81.717,,,6.85
2017,PER,,,,,,3.992
2017,POL,1.975,55.7505093125857,68.598,1.030555339,29.919453,4.888
2017,PRT,1.368614,33.70126971863703,142.819,1.32223976,24.09511566162109,9.17
2017,ROU,,48.81858602143562,45.43,0.506926089,,4.927
2017,RUS,3.683334,,,1.109666157,,5.203
2017,SAU,-0.8364107,,,,,
2017,SGP,,,,1.896833976,,
2017,SVK,1.311946,32.268532559393925,65.508,0.881534532,23.095415,8.131
2017,SVN,1.429107,38.521675911498924,90.554,1.882186165,34.302807,6.564
2017,SWE,1.794499,353.4290177613534,52.829,3.399521848,41.936691,6.665
2017,TUR,11.14431,62.387313073100344,32.276,1.169665778,20.013071,10.918
2017,TWN,,,,3.189481001,,
2017,USA,2.13011,74.459764342656,106.522,2.883153473,46.3568,4.356
2017,ZAF,5.186187,,61.544,0.762566739,15.495651,27.238
2018,ARG,34.27723,,,0.494350919,21.80264664,9.132
2018,AUS,1.911401,79.53336989658395,42.983,,45.727478,5.307
2018,AUT,1.998382,67.6087028154032,92.153,3.108281143,32.711426,4.848
2018,BEL,2.053165,72.06131427573467,119.771,2.863654803,40.638546,5.948
2018,BGR,2.814551,24.61649190206505,60.139,0.756811084,,5.211
2018,BRA,3.66485,,105.197,,18.355165,12.107
2018,CAN,2.268226,63.21523284076663,95.242,1.737193465,57.5587272644043,5.834
2018,CHE,0.9363354,84.38924483911416,40.282,,43.744415,4.713
2018,CHL,2.43489,5856.614357105818,32.205,0.369163593,,7.377
2018,CHN,2.1,,,2.102320196,,
2018,COL,3.24057,10008.813442259558,60.175,0.312330762,23.32360077,9.961
2018,CRI,2.221115,4148.5936727990675,,0.371299989,22.601564,10.281
2018,CYP,,,,,,8.37
2018,CZE,2.149495,323.0285403785193,39.717,1.876515507,24.262077,2.246
2018,DEU,1.732168,67.3663397050232,68.835,3.047994485,29.065134,3.384
2018,DNK,0.8136095,322.1539669527581,52.673,2.978949957,39.44791,4.83
2018,E,,,,,,7.40319277322662
2018,EA20,1.8,57.90437394771505,,,,
2018,ESP,1.674981,47.5757836007653,116.649,1.23288756,37.252804,15.255
2018,EST,3.436327,35.47922904779252,13.089,1.382984607,41.130722,5.353
2018,EU19OECD,,,,,,8.216
2018,EU22OECD,,,,,,7.472
2018,EU27,,,,,,7.302
2018,EU27_2020,1.8,51.96048599563858,,2.061732536,,
2018,EUOECD,,,96.69,,,
2018,FIN,1.083821,64.3659413051797,75.754,2.776007417,45.188133,7.312
2018,FRA,1.850815,67.48250883658217,122.765,2.204068095,36.897491,9.056
2018,G20,3.212621,,,,,
2018,G7,2.087338,,,,,4.55
2018,GBR,2.3,56.26344555462252,111.854,2.684860969,45.781677,4.152
2018,GRC,0.6256205,27.988631703906975,198.238,1.206600825,31.739904,19.292
2018,HRV,1.491667,29.83000897711255,90.312,0.946078571,,8.322
2018,HUN,2.850248,2904.2618445769117,86.599,1.50195927,25.101177,3.667
2018,IDN,3.198346,,33.281,,12.40138626,5.344
2018,IND,4.8607,,,,11.93873596,8.736
2018,IRL,0.4711307,96.40926797106557,74.397,1.081568879,46.935135,5.433
2018,ISL,2.682915,4965.523570000866,68.137,1.969546902,40.279774,3.105
2018,ISR,0.8050604,108.003117127993,72.05,5.438638071,50.201576,3.998
2018,ITA,1.137488,53.41192169909682,145.844,1.419340317,19.368793,10.538
2018,JPN,0.9890946,2479.1700518984335,223.899,3.219196015,51.928062,2.445
2018,KOR,1.475839,18935.807089733986,39.589,4.27153981,49.008511,3.848
2018,LTU,2.697928,33.4050917342613,40.239,0.927813012,41.654594,6.147
2018,LUX,1.528195,100.47613049962725,29.214,1.170394816,43.886856,5.586
2018,LVA,2.53446,29.923231240628475,48.25,0.661375591,33.939289,7.412
2018,MEX,4.899351,118.06662451460136,48.053,,17.979799,3.301
2018,MKD,,,,,,20.736
2018,MLT,,,,,,3.95
2018,NLD,1.703498,68.26953126616533,65.142,2.10270135,39.796738,4.869
2018,NOR,2.764831,490.7154529396922,45.06,2.034823201,43.575832,3.8
2018,NZL,1.598298,57.39459761649022,37.41,,39.292675,4.335
2018,OECD,2.594409,56.8882506072806,108.17,2.474084208,,5.508
2018,OECDE,2.96809,,,,,
2018,OECD_REP,,,79.646,,,6.249
2018,PER,,,,,,3.854
2018,POL,1.666667,60.03663079263698,66.101,1.194260889,30.919592,3.846
2018,PRT,0.9937157,34.06181314660007,136.841,1.350782487,25.04768562316895,7.174
2018,ROU,,52.8926441790716,43.712,0.500423218,,4.187
2018,RUS,2.878305,,,0.990016613,,4.802
2018,SAU,2.45719,,,,,
2018,SGP,,,,1.808358185,,
2018,SVK,2.514037,33.385191644819876,63.051,0.831835969,24.58342,6.535
2018,SVN,1.738609,39.88746593131265,84.518,1.963651698,32.455208,5.108
2018,SWE,1.953535,358.36867055824314,51.678,3.35614212,43.247318,6.332
2018,TUR,16.33246,66.4965952303029,32.578,1.255802559,20.780222,10.956
2018,TWN,,,,3.344107644,,
2018,USA,2.442583,76.2659125323284,107.725,2.989555451,47.431145,3.896
2018,ZAF,4.509872,,63.289,0.685859821,15.387996,26.885
2019,ARG,53.54831,,,0.478131767,22.66526985,8.901
2019,AUS,1.610768,81.631113410856,46.633,1.789939296,47.129978,5.164
2019,AUT,1.530895,68.7508736923843,90.442,3.14405336,33.773777,4.487
2019,BEL,1.43682,74.1659076000121,121.441,3.151540041,40.67009,5.36
2019,BGR,3.103729,26.598342713840577,56.976,0.837301749,28.11508560180664,4.148
2019,BRA,3.732976,,110.006,,18.71954,11.743
2019,CAN,1.949269,63.76477135315955,96.69,1.755776696,59.02025604248047,5.685
