shock_id,country_a,country_b,country_pair,ordinal_manhattan_distance_raw,ordinal_manhattan_distance_0_1,ordinal_similarity_0_1,ordinal_euclidean_distance,dimensions_different_count,dimensions_same_count,abs_diff_Debt capacity,abs_diff_Employment strength,abs_diff_R&D intensity,abs_diff_Tertiary human capital,abs_diff_Energy security,continuous_score_euclidean_distance_0_1,continuous_score_similarity_0_1,layer_a,frontier_a,layer_b,frontier_b,same_layer,frontier_pair_type
2007,ESP,SWE,ESP-SWE,9.0,0.45,0.55,4.358898943540674,5,0,1.0,2.0,2.0,1.0,3.0,0.3599032273037777,0.6400967726962223,2,,2,,True,unknown
2007,ESP,USA,ESP-USA,12.0,0.6,0.4,5.477225575051661,5,0,2.0,3.0,2.0,2.0,3.0,0.376700206167583,0.623299793832417,2,,1,,False,unknown
2007,EST,FIN,EST-FIN,10.0,0.5,0.5,5.0990195135927845,4,1,2.0,3.0,3.0,0.0,2.0,0.41244411391960384,0.5875558860803962,1,,1,,True,unknown
2007,EST,FRA,EST-FRA,12.0,0.6,0.4,5.477225575051661,5,0,3.0,3.0,2.0,2.0,2.0,0.38678837194962257,0.6132116280503774,1,,3,,False,unknown
2007,EST,GBR,EST-GBR,6.0,0.3,0.7,4.242640687119285,3,2,4.0,1.0,1.0,0.0,0.0,0.4091490542125734,0.5908509457874266,1,,1,,True,unknown
2007,EST,GRC,EST-GRC,15.0,0.75,0.25,7.14142842854285,5,0,4.0,4.0,1.0,3.0,3.0,0.5440368194444394,0.4559631805555606,1,,5,,False,unknown
2007,EST,HUN,EST-HUN,12.0,0.6,0.4,6.164414002968976,4,1,3.0,3.0,0.0,4.0,2.0,0.38755500427925604,0.612444995720744,1,,4,,False,unknown
2007,EST,IRL,EST-IRL,7.0,0.35,0.65,4.358898943540674,4,1,1.0,1.0,0.0,1.0,4.0,0.21219223252238825,0.7878077674776117,1,,2,,False,unknown
2007,EST,ITA,EST-ITA,13.0,0.65,0.35,6.708203932499369,4,1,4.0,2.0,0.0,4.0,3.0,0.5431886895045044,0.4568113104954956,1,,3,,False,unknown
2007,EST,LTU,EST-LTU,5.0,0.25,0.75,3.0,3,2,0.0,0.0,1.0,2.0,2.0,0.13195627579045935,0.8680437242095407,1,,2,,False,unknown
2007,EST,LUX,EST-LUX,7.0,0.35,0.65,4.58257569495584,3,2,0.0,0.0,1.0,2.0,4.0,0.2556574524314453,0.7443425475685548,1,,1,,True,unknown
2007,EST,LVA,EST-LVA,9.0,0.45,0.55,4.795831523312719,4,1,0.0,2.0,1.0,3.0,3.0,0.21417440768515594,0.7858255923148441,1,,3,,False,unknown
2007,EST,NLD,EST-NLD,6.0,0.3,0.7,3.1622776601683795,4,1,2.0,0.0,2.0,1.0,1.0,0.20875141952532225,0.7912485804746777,1,,2,,False,unknown
2007,EST,POL,EST-POL,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,2.0,4.0,1.0,3.0,1.0,0.3994849910403626,0.6005150089596374,1,,3,,False,unknown
2007,EST,PRT,EST-PRT,15.0,0.75,0.25,7.54983443527075,4,1,4.0,3.0,0.0,4.0,4.0,0.47288259991139264,0.5271174000886074,1,,5,,False,unknown
2007,EST,SVK,EST-SVK,13.0,0.65,0.35,6.557438524302,5,0,1.0,4.0,1.0,4.0,3.0,0.4875038323428744,0.5124961676571256,1,,4,,False,unknown
2007,EST,SVN,EST-SVN,6.0,0.3,0.7,3.4641016151377544,4,1,0.0,1.0,1.0,3.0,1.0,0.18868936249729104,0.8113106375027089,1,,1,,True,unknown
2007,EST,SWE,EST-SWE,9.0,0.45,0.55,4.358898943540674,5,0,2.0,2.0,3.0,1.0,1.0,0.38600886909958615,0.6139911309004138,1,,2,,False,unknown
2007,EST,USA,EST-USA,8.0,0.4,0.6,4.47213595499958,4,1,3.0,1.0,3.0,0.0,1.0,0.34617490445869653,0.6538250955413034,1,,1,,True,unknown
2007,FIN,FRA,FIN-FRA,4.0,0.2,0.8,2.449489742783178,3,2,1.0,0.0,1.0,2.0,0.0,0.280493563550497,0.719506436449503,1,,3,,False,unknown
2007,FIN,GBR,FIN-GBR,8.0,0.4,0.6,4.0,4,1,2.0,2.0,2.0,0.0,2.0,0.3927265619504942,0.6072734380495057,1,,1,,True,unknown
2007,FIN,GRC,FIN-GRC,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,2.0,1.0,4.0,3.0,1.0,0.5639905707407566,0.43600942925924335,1,,5,,False,unknown
2007,FIN,HUN,FIN-HUN,8.0,0.4,0.6,5.0990195135927845,3,2,1.0,0.0,3.0,4.0,0.0,0.45893338333866596,0.541066616661334,1,,4,,False,unknown
2007,FIN,IRL,FIN-IRL,9.0,0.45,0.55,4.358898943540674,5,0,1.0,2.0,3.0,1.0,2.0,0.37093558359133527,0.6290644164086647,1,,2,,False,unknown
2007,FIN,ITA,FIN-ITA,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,2.0,1.0,3.0,4.0,1.0,0.550592907526167,0.44940709247383304,1,,3,,False,unknown
2007,FIN,LTU,FIN-LTU,11.0,0.55,0.44999999999999996,5.744562646538029,4,1,2.0,3.0,4.0,2.0,0.0,0.44076437775711036,0.5592356222428896,1,,2,,False,unknown
2007,FIN,LUX,FIN-LUX,11.0,0.55,0.44999999999999996,5.0,5,0,2.0,3.0,2.0,2.0,2.0,0.3912951604638771,0.608704839536123,1,,1,,True,unknown
2007,FIN,LVA,FIN-LVA,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,2.0,1.0,4.0,3.0,1.0,0.4826100322568242,0.5173899677431758,1,,3,,False,unknown
2007,FIN,NLD,FIN-NLD,6.0,0.3,0.7,3.4641016151377544,4,1,0.0,3.0,1.0,1.0,1.0,0.3135042305992833,0.6864957694007168,1,,2,,False,unknown
2007,FIN,POL,FIN-POL,9.0,0.45,0.55,5.196152422706632,4,1,0.0,1.0,4.0,3.0,1.0,0.5204402742001621,0.47955972579983785,1,,3,,False,unknown
2007,FIN,PRT,FIN-PRT,11.0,0.55,0.44999999999999996,5.744562646538029,4,1,2.0,0.0,3.0,4.0,2.0,0.4914544581680134,0.5085455418319866,1,,5,,False,unknown
2007,FIN,SVK,FIN-SVK,11.0,0.55,0.44999999999999996,5.916079783099616,5,0,1.0,1.0,4.0,4.0,1.0,0.5853376145333262,0.4146623854666738,1,,4,,False,unknown
2007,FIN,SVN,FIN-SVN,10.0,0.5,0.5,4.69041575982343,5,0,2.0,2.0,2.0,3.0,1.0,0.37083696584815395,0.629163034151846,1,,1,,True,unknown
2007,FIN,SWE,FIN-SWE,3.0,0.15,0.85,1.7320508075688772,3,2,0.0,1.0,0.0,1.0,1.0,0.09113808801774524,0.9088619119822547,1,,2,,False,unknown
2007,FIN,USA,FIN-USA,4.0,0.2,0.8,2.449489742783178,3,2,1.0,2.0,0.0,0.0,1.0,0.2095645883479689,0.7904354116520311,1,,1,,True,unknown
2007,FRA,GBR,FRA-GBR,8.0,0.4,0.6,3.7416573867739413,5,0,1.0,2.0,1.0,2.0,2.0,0.2592629053355791,0.740737094664421,3,,1,,False,unknown
2007,FRA,GRC,FRA-GRC,7.0,0.35,0.65,3.605551275463989,5,0,1.0,1.0,3.0,1.0,1.0,0.29871603427061233,0.7012839657293877,3,,5,,False,unknown
2007,FRA,HUN,FRA-HUN,4.0,0.2,0.8,2.8284271247461903,2,3,0.0,0.0,2.0,2.0,0.0,0.2042265150225462,0.7957734849774538,3,,4,,False,unknown
2007,FRA,IRL,FRA-IRL,9.0,0.45,0.55,4.123105625617661,5,0,2.0,2.0,2.0,1.0,2.0,0.32168602450574235,0.6783139754942576,3,,2,,False,unknown
2007,FRA,ITA,FRA-ITA,7.0,0.35,0.65,3.3166247903554,5,0,1.0,1.0,2.0,2.0,1.0,0.3129333226121263,0.6870666773878737,3,,3,,True,unknown
2007,FRA,LTU,FRA-LTU,9.0,0.45,0.55,5.196152422706632,3,2,3.0,3.0,3.0,0.0,0.0,0.3662014231613891,0.633798576838611,3,,2,,False,unknown
2007,FRA,LUX,FRA-LUX,9.0,0.45,0.55,4.795831523312719,4,1,3.0,3.0,1.0,0.0,2.0,0.38190695115419165,0.6180930488458083,3,,1,,False,unknown
2007,FRA,LVA,FRA-LVA,9.0,0.45,0.55,4.58257569495584,5,0,3.0,1.0,3.0,1.0,1.0,0.36197653430148297,0.6380234656985171,3,,3,,True,unknown
2007,FRA,NLD,FRA-NLD,6.0,0.3,0.7,3.4641016151377544,4,1,1.0,3.0,0.0,1.0,1.0,0.2587614000122781,0.7412385999877219,3,,2,,False,unknown
2007,FRA,POL,FRA-POL,7.0,0.35,0.65,3.605551275463989,5,0,1.0,1.0,3.0,1.0,1.0,0.29151729348605243,0.7084827065139476,3,,3,,True,unknown
2007,FRA,PRT,FRA-PRT,7.0,0.35,0.65,3.605551275463989,4,1,1.0,0.0,2.0,2.0,2.0,0.23966018284792293,0.7603398171520771,3,,5,,False,unknown
2007,FRA,SVK,FRA-SVK,9.0,0.45,0.55,4.358898943540674,5,0,2.0,1.0,3.0,2.0,1.0,0.37764072376512514,0.6223592762348749,3,,4,,False,unknown
2007,FRA,SVN,FRA-SVN,8.0,0.4,0.6,4.0,5,0,3.0,2.0,1.0,1.0,1.0,0.28653798618798254,0.7134620138120175,3,,1,,False,unknown
2007,FRA,SWE,FRA-SWE,5.0,0.25,0.75,2.23606797749979,5,0,1.0,1.0,1.0,1.0,1.0,0.2561420548348662,0.7438579451651338,3,,2,,False,unknown
2007,FRA,USA,FRA-USA,6.0,0.3,0.7,3.1622776601683795,4,1,0.0,2.0,1.0,2.0,1.0,0.28911520572359745,0.7108847942764025,3,,1,,False,unknown
2007,GBR,GRC,GBR-GRC,11.0,0.55,0.44999999999999996,5.5677643628300215,4,1,0.0,3.0,2.0,3.0,3.0,0.34184223349785536,0.6581577665021446,1,,5,,False,unknown
2007,GBR,HUN,GBR-HUN,10.0,0.5,0.5,5.0990195135927845,5,0,1.0,2.0,1.0,4.0,2.0,0.32488724681615844,0.6751127531838416,1,,4,,False,unknown
2007,GBR,IRL,GBR-IRL,9.0,0.45,0.55,5.196152422706632,4,1,3.0,0.0,1.0,1.0,4.0,0.37551473153961656,0.6244852684603834,1,,2,,False,unknown
2007,GBR,ITA,GBR-ITA,9.0,0.45,0.55,5.196152422706632,4,1,0.0,1.0,1.0,4.0,3.0,0.349959215496845,0.6500407845031551,1,,3,,False,unknown
2007,GBR,LTU,GBR-LTU,11.0,0.55,0.44999999999999996,5.385164807134504,5,0,4.0,1.0,2.0,2.0,2.0,0.395027915306169,0.604972084693831,1,,2,,False,unknown
2007,GBR,LUX,GBR-LUX,11.0,0.55,0.44999999999999996,6.082762530298219,4,1,4.0,1.0,0.0,2.0,4.0,0.4653000480925898,0.5346999519074103,1,,1,,True,unknown
2007,GBR,LVA,GBR-LVA,13.0,0.65,0.35,6.244997998398398,5,0,4.0,1.0,2.0,3.0,3.0,0.46213140143273695,0.5378685985672631,1,,3,,False,unknown
2007,GBR,NLD,GBR-NLD,6.0,0.3,0.7,2.8284271247461903,5,0,2.0,1.0,1.0,1.0,1.0,0.2501805906669571,0.7498194093330429,1,,2,,False,unknown
2007,GBR,POL,GBR-POL,11.0,0.55,0.44999999999999996,5.196152422706632,5,0,2.0,3.0,2.0,3.0,1.0,0.4346526061005559,0.5653473938994441,1,,3,,False,unknown
2007,GBR,PRT,GBR-PRT,11.0,0.55,0.44999999999999996,6.082762530298219,4,1,0.0,2.0,1.0,4.0,4.0,0.39013119385748624,0.6098688061425137,1,,5,,False,unknown
2007,GBR,SVK,GBR-SVK,15.0,0.75,0.25,6.855654600401044,5,0,3.0,3.0,2.0,4.0,3.0,0.5654868283910751,0.4345131716089249,1,,4,,False,unknown
2007,GBR,SVN,GBR-SVN,8.0,0.4,0.6,5.0990195135927845,3,2,4.0,0.0,0.0,3.0,1.0,0.3679089369184415,0.6320910630815585,1,,1,,True,unknown
2007,GBR,SWE,GBR-SWE,7.0,0.35,0.65,3.3166247903554,5,0,2.0,1.0,2.0,1.0,1.0,0.36020038610711624,0.6397996138928838,1,,2,,False,unknown
2007,GBR,USA,GBR-USA,4.0,0.2,0.8,2.449489742783178,3,2,1.0,0.0,2.0,0.0,1.0,0.23935962143897116,0.7606403785610288,1,,1,,True,unknown
2007,GRC,HUN,GRC-HUN,5.0,0.25,0.75,2.23606797749979,5,0,1.0,1.0,1.0,1.0,1.0,0.20876258546720267,0.7912374145327974,5,,4,,False,unknown
2007,GRC,IRL,GRC-IRL,10.0,0.5,0.5,4.898979485566356,5,0,3.0,3.0,1.0,2.0,1.0,0.4465315096137609,0.553468490386239,5,,2,,False,unknown
2007,GRC,ITA,GRC-ITA,4.0,0.2,0.8,2.449489742783178,3,2,0.0,2.0,1.0,1.0,0.0,0.20031904893481675,0.7996809510651832,5,,3,,False,unknown
2007,GRC,LTU,GRC-LTU,10.0,0.5,0.5,5.830951894845301,4,1,4.0,4.0,0.0,1.0,1.0,0.4734982340326187,0.5265017659673813,5,,2,,False,unknown
2007,GRC,LUX,GRC-LUX,12.0,0.6,0.4,6.164414002968976,5,0,4.0,4.0,2.0,1.0,1.0,0.5278551254381629,0.47214487456183707,5,,1,,False,unknown
2007,GRC,LVA,GRC-LVA,6.0,0.3,0.7,4.47213595499958,2,3,4.0,2.0,0.0,0.0,0.0,0.44855641660609635,0.5514435833939036,5,,3,,False,unknown
2007,GRC,NLD,GRC-NLD,13.0,0.65,0.35,6.082762530298219,5,0,2.0,4.0,3.0,2.0,2.0,0.42866855065456455,0.5713314493454354,5,,2,,False,unknown
2007,GRC,POL,GRC-POL,4.0,0.2,0.8,2.8284271247461903,2,3,2.0,0.0,0.0,0.0,2.0,0.32000518832147506,0.6799948116785249,5,,3,,False,unknown
2007,GRC,PRT,GRC-PRT,4.0,0.2,0.8,2.0,4,1,0.0,1.0,1.0,1.0,1.0,0.20500323817883412,0.7949967618211659,5,,5,,True,unknown
2007,GRC,SVK,GRC-SVK,4.0,0.2,0.8,3.1622776601683795,2,3,3.0,0.0,0.0,1.0,0.0,0.3814717968324989,0.6185282031675011,5,,4,,False,unknown
2007,GRC,SVN,GRC-SVN,11.0,0.55,0.44999999999999996,5.744562646538029,4,1,4.0,3.0,2.0,0.0,2.0,0.4465496380509632,0.5534503619490367,5,,1,,False,unknown
2007,GRC,SWE,GRC-SWE,12.0,0.6,0.4,5.656854249492381,5,0,2.0,2.0,4.0,2.0,2.0,0.5441592539584329,0.4558407460415671,5,,2,,False,unknown
2007,GRC,USA,GRC-USA,13.0,0.65,0.35,6.244997998398398,5,0,1.0,3.0,4.0,3.0,2.0,0.513937603483529,0.486062396516471,5,,1,,False,unknown
2007,HUN,IRL,HUN-IRL,9.0,0.45,0.55,4.58257569495584,4,1,2.0,2.0,0.0,3.0,2.0,0.32007461119903513,0.6799253888009649,4,,2,,False,unknown
2007,HUN,ITA,HUN-ITA,3.0,0.15,0.85,1.7320508075688772,3,2,1.0,1.0,0.0,0.0,1.0,0.20785611532846401,0.792143884671536,4,,3,,False,unknown
2007,HUN,LTU,HUN-LTU,9.0,0.45,0.55,4.795831523312719,4,1,3.0,3.0,1.0,2.0,0.0,0.3212251183798397,0.6787748816201603,4,,2,,False,unknown
2007,HUN,LUX,HUN-LUX,11.0,0.55,0.44999999999999996,5.196152422706632,5,0,3.0,3.0,1.0,2.0,2.0,0.375133440921326,0.6248665590786739,4,,1,,False,unknown
2007,HUN,LVA,HUN-LVA,7.0,0.35,0.65,3.605551275463989,5,0,3.0,1.0,1.0,1.0,1.0,0.2758249845023979,0.7241750154976021,4,,3,,False,unknown
2007,HUN,NLD,HUN-NLD,10.0,0.5,0.5,4.898979485566356,5,0,1.0,3.0,2.0,3.0,1.0,0.2949672890773834,0.7050327109226167,4,,2,,False,unknown
2007,HUN,POL,HUN-POL,5.0,0.25,0.75,2.23606797749979,5,0,1.0,1.0,1.0,1.0,1.0,0.19621991721478813,0.8037800827852118,4,,3,,False,unknown
2007,HUN,PRT,HUN-PRT,3.0,0.15,0.85,2.23606797749979,2,3,1.0,0.0,0.0,0.0,2.0,0.10363320891746249,0.8963667910825375,4,,5,,False,unknown
2007,HUN,SVK,HUN-SVK,5.0,0.25,0.75,2.6457513110645907,4,1,2.0,1.0,1.0,0.0,1.0,0.2792751958497507,0.7207248041502493,4,,4,,True,unknown
2007,HUN,SVN,HUN-SVN,8.0,0.4,0.6,4.0,5,0,3.0,2.0,1.0,1.0,1.0,0.2607322346816476,0.7392677653183524,4,,1,,False,unknown
2007,HUN,SWE,HUN-SWE,9.0,0.45,0.55,4.58257569495584,5,0,1.0,1.0,3.0,3.0,1.0,0.42149202863290813,0.5785079713670919,4,,2,,False,unknown
2007,HUN,USA,HUN-USA,10.0,0.5,0.5,5.477225575051661,4,1,0.0,2.0,3.0,4.0,1.0,0.42889235949571886,0.5711076405042812,4,,1,,False,unknown
2007,IRL,ITA,IRL-ITA,8.0,0.4,0.6,4.47213595499958,4,1,3.0,1.0,0.0,3.0,1.0,0.43648810613626554,0.5635118938637345,2,,3,,False,unknown
2007,IRL,LTU,IRL-LTU,6.0,0.3,0.7,2.8284271247461903,5,0,1.0,1.0,1.0,1.0,2.0,0.13125532874753237,0.8687446712524676,2,,2,,True,unknown
2007,IRL,LUX,IRL-LUX,4.0,0.2,0.8,2.0,4,1,1.0,1.0,1.0,1.0,0.0,0.1282453035516456,0.8717546964483545,2,,1,,False,unknown
2007,IRL,LVA,IRL-LVA,6.0,0.3,0.7,2.8284271247461903,5,0,1.0,1.0,1.0,2.0,1.0,0.20880989129035843,0.7911901087096416,2,,3,,False,unknown
2007,IRL,NLD,IRL-NLD,7.0,0.35,0.65,3.872983346207417,4,1,1.0,1.0,2.0,0.0,3.0,0.17421988722092718,0.8257801127790728,2,,2,,True,unknown
2007,IRL,POL,IRL-POL,10.0,0.5,0.5,4.898979485566356,5,0,1.0,3.0,1.0,2.0,3.0,0.4067855363556098,0.5932144636443901,2,,3,,False,unknown
2007,IRL,PRT,IRL-PRT,8.0,0.4,0.6,4.69041575982343,3,2,3.0,2.0,0.0,3.0,0.0,0.37481884269590215,0.6251811573040978,2,,5,,False,unknown
2007,IRL,SVK,IRL-SVK,8.0,0.4,0.6,4.47213595499958,4,1,0.0,3.0,1.0,3.0,1.0,0.45479594089204217,0.5452040591079579,2,,4,,False,unknown
2007,IRL,SVN,IRL-SVN,7.0,0.35,0.65,3.872983346207417,4,1,1.0,0.0,1.0,2.0,3.0,0.1800515232895286,0.8199484767104714,2,,1,,False,unknown
2007,IRL,SWE,IRL-SWE,8.0,0.4,0.6,4.47213595499958,4,1,1.0,1.0,3.0,0.0,3.0,0.36287626377372145,0.6371237362262785,2,,2,,True,unknown
2007,IRL,USA,IRL-USA,9.0,0.45,0.55,4.795831523312719,4,1,2.0,0.0,3.0,1.0,3.0,0.32775277402172115,0.6722472259782788,2,,1,,False,unknown
2007,ITA,LTU,ITA-LTU,10.0,0.5,0.5,5.0990195135927845,5,0,4.0,2.0,1.0,2.0,1.0,0.4574839459612522,0.5425160540387478,3,,2,,False,unknown
2007,ITA,LUX,ITA-LUX,10.0,0.5,0.5,5.0990195135927845,5,0,4.0,2.0,1.0,2.0,1.0,0.4790215676657971,0.5209784323342028,3,,1,,False,unknown
2007,ITA,LVA,ITA-LVA,6.0,0.3,0.7,4.242640687119285,3,2,4.0,0.0,1.0,1.0,0.0,0.4460161213107767,0.5539838786892233,3,,3,,True,unknown
2007,ITA,NLD,ITA-NLD,11.0,0.55,0.44999999999999996,5.0,5,0,2.0,2.0,2.0,3.0,2.0,0.3914516655399436,0.6085483344600564,3,,2,,False,unknown
2007,ITA,POL,ITA-POL,8.0,0.4,0.6,3.7416573867739413,5,0,2.0,2.0,1.0,1.0,2.0,0.388500058637851,0.611499941362149,3,,3,,True,unknown
2007,ITA,PRT,ITA-PRT,2.0,0.1,0.9,1.4142135623730951,2,3,0.0,1.0,0.0,0.0,1.0,0.17577516776959717,0.8242248322304029,3,,5,,False,unknown
2007,ITA,SVK,ITA-SVK,6.0,0.3,0.7,3.7416573867739413,3,2,3.0,2.0,1.0,0.0,0.0,0.44972019883712194,0.550279801162878,3,,4,,False,unknown
2007,ITA,SVN,ITA-SVN,9.0,0.45,0.55,4.795831523312719,5,0,4.0,1.0,1.0,1.0,2.0,0.3967805349728755,0.6032194650271245,3,,1,,False,unknown
2007,ITA,SWE,ITA-SWE,10.0,0.5,0.5,5.0990195135927845,4,1,2.0,0.0,3.0,3.0,2.0,0.5085141958353132,0.4914858041646868,3,,2,,False,unknown
2007,ITA,USA,ITA-USA,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,1.0,1.0,3.0,4.0,2.0,0.49769670388807763,0.5023032961119224,3,,1,,False,unknown
2007,LTU,LUX,LTU-LUX,4.0,0.2,0.8,2.8284271247461903,2,3,0.0,0.0,2.0,0.0,2.0,0.1802660187783831,0.8197339812216169,2,,1,,False,unknown
2007,LTU,LVA,LTU-LVA,4.0,0.2,0.8,2.449489742783178,3,2,0.0,2.0,0.0,1.0,1.0,0.14502168747120128,0.8549783125287987,2,,3,,False,unknown
2007,LTU,NLD,LTU-NLD,7.0,0.35,0.65,3.872983346207417,4,1,2.0,0.0,3.0,1.0,1.0,0.18464225289244895,0.815357747107551,2,,2,,True,unknown
2007,LTU,POL,LTU-POL,8.0,0.4,0.6,4.69041575982343,4,1,2.0,4.0,0.0,1.0,1.0,0.37761472350524944,0.6223852764947506,2,,3,,False,unknown
2007,LTU,PRT,LTU-PRT,12.0,0.6,0.4,5.830951894845301,5,0,4.0,3.0,1.0,2.0,2.0,0.39599119106332575,0.6040088089366742,2,,5,,False,unknown
2007,LTU,SVK,LTU-SVK,8.0,0.4,0.6,4.69041575982343,4,1,1.0,4.0,0.0,2.0,1.0,0.44676158287693707,0.5532384171230629,2,,4,,False,unknown
2007,LTU,SVN,LTU-SVN,5.0,0.25,0.75,2.6457513110645907,4,1,0.0,1.0,2.0,1.0,1.0,0.14096057293431605,0.8590394270656839,2,,1,,False,unknown
2007,LTU,SWE,LTU-SWE,10.0,0.5,0.5,5.0990195135927845,5,0,2.0,2.0,4.0,1.0,1.0,0.4131714775280609,0.5868285224719392,2,,2,,True,unknown
2007,LTU,USA,LTU-USA,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,3.0,1.0,4.0,2.0,1.0,0.37328306310912174,0.6267169368908783,2,,1,,False,unknown
2007,LUX,LVA,LUX-LVA,6.0,0.3,0.7,3.1622776601683795,4,1,0.0,2.0,2.0,1.0,1.0,0.230035285485074,0.769964714514926,1,,3,,False,unknown
2007,LUX,NLD,LUX-NLD,7.0,0.35,0.65,3.872983346207417,4,1,2.0,0.0,1.0,1.0,3.0,0.23317738000139762,0.7668226199986024,1,,2,,False,unknown
2007,LUX,POL,LUX-POL,12.0,0.6,0.4,5.830951894845301,5,0,2.0,4.0,2.0,1.0,3.0,0.46458414994300756,0.5354158500569924,1,,3,,False,unknown
2007,LUX,PRT,LUX-PRT,10.0,0.5,0.5,5.477225575051661,4,1,4.0,3.0,1.0,2.0,0.0,0.41217608857840876,0.5878239114215913,1,,5,,False,unknown
2007,LUX,SVK,LUX-SVK,10.0,0.5,0.5,5.0990195135927845,5,0,1.0,4.0,2.0,2.0,1.0,0.49070938512891116,0.5092906148710888,1,,4,,False,unknown
2007,LUX,SVN,LUX-SVN,5.0,0.25,0.75,3.3166247903554,3,2,0.0,1.0,0.0,1.0,3.0,0.18276692040291992,0.8172330795970801,1,,1,,True,unknown
2007,LUX,SWE,LUX-SWE,10.0,0.5,0.5,4.69041575982343,5,0,2.0,2.0,2.0,1.0,3.0,0.3750211718316394,0.6249788281683606,1,,2,,False,unknown
2007,LUX,USA,LUX-USA,11.0,0.55,0.44999999999999996,5.196152422706632,5,0,3.0,1.0,2.0,2.0,3.0,0.38497188529363324,0.6150281147063668,1,,1,,True,unknown
2007,LVA,NLD,LVA-NLD,11.0,0.55,0.44999999999999996,5.0,5,0,2.0,2.0,3.0,2.0,2.0,0.2793235692958194,0.7206764307041806,3,,2,,False,unknown
2007,LVA,POL,LVA-POL,6.0,0.3,0.7,3.4641016151377544,3,2,2.0,2.0,0.0,0.0,2.0,0.28702579993515803,0.712974200064842,3,,3,,True,unknown
2007,LVA,PRT,LVA-PRT,8.0,0.4,0.6,4.47213595499958,5,0,4.0,1.0,1.0,1.0,1.0,0.3389774547109902,0.6610225452890097,3,,5,,False,unknown
2007,LVA,SVK,LVA-SVK,4.0,0.2,0.8,2.449489742783178,3,2,1.0,2.0,0.0,1.0,0.0,0.32263100869843014,0.6773689913015699,3,,4,,False,unknown
2007,LVA,SVN,LVA-SVN,5.0,0.25,0.75,3.0,3,2,0.0,1.0,2.0,0.0,2.0,0.1675498680064926,0.8324501319935074,3,,1,,False,unknown
2007,LVA,SWE,LVA-SWE,10.0,0.5,0.5,5.291502622129181,4,1,2.0,0.0,4.0,2.0,2.0,0.4555684355607656,0.5444315644392344,3,,2,,False,unknown
2007,LVA,USA,LVA-USA,13.0,0.65,0.35,6.244997998398398,5,0,3.0,1.0,4.0,3.0,2.0,0.46227604238366005,0.53772395761634,3,,1,,False,unknown
2007,NLD,POL,NLD-POL,9.0,0.45,0.55,5.385164807134504,3,2,0.0,4.0,3.0,2.0,0.0,0.398306601344375,0.601693398655625,2,,3,,False,unknown
2007,NLD,PRT,NLD-PRT,13.0,0.65,0.35,5.916079783099616,5,0,2.0,3.0,2.0,3.0,3.0,0.3669074964574578,0.6330925035425422,2,,5,,False,unknown
2007,NLD,SVK,NLD-SVK,13.0,0.65,0.35,6.244997998398398,5,0,1.0,4.0,3.0,3.0,2.0,0.4980801836705646,0.5019198163294354,2,,4,,False,unknown
2007,NLD,SVN,NLD-SVN,6.0,0.3,0.7,3.1622776601683795,4,1,2.0,1.0,1.0,2.0,0.0,0.1516011178918065,0.8483988821081935,2,,1,,False,unknown
2007,NLD,SWE,NLD-SWE,3.0,0.15,0.85,2.23606797749979,2,3,0.0,2.0,1.0,0.0,0.0,0.2726225899161012,0.7273774100838988,2,,2,,True,unknown
2007,NLD,USA,NLD-USA,4.0,0.2,0.8,2.0,4,1,1.0,1.0,1.0,1.0,0.0,0.20728698462173548,0.7927130153782646,2,,1,,False,unknown
2007,POL,PRT,POL-PRT,8.0,0.4,0.6,4.0,5,0,2.0,1.0,1.0,1.0,3.0,0.25369267977535304,0.746307320224647,3,,5,,False,unknown
2007,POL,SVK,POL-SVK,4.0,0.2,0.8,2.449489742783178,3,2,1.0,0.0,0.0,1.0,2.0,0.1684732144510922,0.8315267855489078,3,,4,,False,unknown
2007,POL,SVN,POL-SVN,7.0,0.35,0.65,4.123105625617661,3,2,2.0,3.0,2.0,0.0,0.0,0.33582651332118346,0.6641734866788165,3,,1,,False,unknown
2007,POL,SWE,POL-SWE,8.0,0.4,0.6,4.898979485566356,3,2,0.0,2.0,4.0,2.0,0.0,0.49134872700376986,0.5086512729962301,3,,2,,False,unknown
2007,POL,USA,POL-USA,11.0,0.55,0.44999999999999996,5.916079783099616,4,1,1.0,3.0,4.0,3.0,0.0,0.5163328146264555,0.4836671853735445,3,,1,,False,unknown
2007,PRT,SVK,PRT-SVK,6.0,0.3,0.7,3.4641016151377544,4,1,3.0,1.0,1.0,0.0,1.0,0.2836877142368479,0.7163122857631521,5,,4,,False,unknown
2007,PRT,SVN,PRT-SVN,11.0,0.55,0.44999999999999996,5.5677643628300215,5,0,4.0,2.0,1.0,1.0,3.0,0.32618219806049104,0.6738178019395089,5,,1,,False,unknown
2007,PRT,SWE,PRT-SWE,12.0,0.6,0.4,5.656854249492381,5,0,2.0,1.0,3.0,3.0,3.0,0.4582536968099818,0.5417463031900183,5,,2,,False,unknown
