Country,Year,Value,Series_Code
ESP,2005,3.55122558461249,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2006,4.043435156051,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2007,3.53350013165971,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2008,0.767165748290698,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2009,-3.76813306940054,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2010,0.094122311636956,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2011,-0.639920636520346,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2012,-2.86511368637748,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2013,-1.42732224757626,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2014,1.52048593647232,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2015,4.06086672473868,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2016,2.91515598595786,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2017,2.89604207865007,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2018,2.39541124478878,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2019,1.96117850841711,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2020,-10.9400706350371,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2021,6.68314420473002,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2022,6.37031712129601,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2023,2.46085796805583,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2024,3.45525405630192,A.ESP.B1GQ_R_GR.PC.NAAG_I
ESP,2025,2.82495400578508,A.ESP.B1GQ_R_GR.PC.NAAG_I
EST,2002,6.93300068978563,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2003,7.59630326923142,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2004,6.80069937322594,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2005,9.52305255442148,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2006,9.76257170103406,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2007,7.57092119843527,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2008,-5.12531313097465,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2009,-14.6302202382152,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2010,2.44974712909109,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2011,7.60697558951856,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2012,3.6720195251207,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2013,1.75649271905974,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2014,3.32279020182688,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2015,1.83815506946524,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2016,3.09301917004896,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2017,5.63467241347505,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2018,3.69969469279218,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2019,3.72665098841128,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2020,-2.88380956806746,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2021,8.25488395731791,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2022,-1.22617081141254,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2023,-2.744220563282,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2024,-0.090040308199228,A.EST.B1GQ_R_GR.PC.NAAG_I
EST,2025,0.584305599335347,A.EST.B1GQ_R_GR.PC.NAAG_I
EU,2002,1.04166137115737,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2003,0.894302963279575,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2004,2.53599639461022,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2005,1.93884072055661,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2006,3.53539073326889,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2007,3.11824635410454,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2008,0.619297138362812,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2009,-4.26577527924561,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2010,2.13144987625942,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2011,1.91474501676311,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2012,-0.7916706206141,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2013,-0.040963216771985,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2014,1.62163878245332,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2015,2.34469921785053,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2016,1.91993236801471,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2017,2.81365666570935,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2018,2.04561026909162,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2019,1.87551600904418,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2020,-5.56185121154165,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2021,6.35134966180533,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2022,3.54832148826044,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2023,0.453940419991166,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2024,1.16745572443242,A.EU.B1GQ_R_GR.PC.NAAG_I
EU,2025,1.53744447238689,A.EU.B1GQ_R_GR.PC.NAAG_I
FIN,2002,1.68732630464511,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2003,2.01179966596534,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2004,4.00537948777921,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2005,2.77730927081576,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2006,4.01957322804104,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2007,5.31280178224827,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2008,0.784431219273039,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2009,-8.07603089881314,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2010,3.16828772325257,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2011,2.39039472621835,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2012,-1.52284028499332,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2013,-0.979741028068638,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2014,-0.478068318579019,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2015,0.466503517895381,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2016,2.57193423155972,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2017,3.30337016113322,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2018,1.19297772988506,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2019,1.34973843826122,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2020,-2.49103620977239,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2021,2.67634659159786,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2022,0.763041672132581,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2023,-1.28973463232582,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2024,0.374566412999037,A.FIN.B1GQ_R_GR.PC.NAAG_I
FIN,2025,0.173444583141712,A.FIN.B1GQ_R_GR.PC.NAAG_I
FRA,2002,1.0677502706942,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2003,0.967827182558349,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2004,2.86825052501031,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2005,1.88856584109284,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2006,2.71406448755235,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2007,2.53048188351065,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2008,0.380171435849127,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2009,-2.82455153714782,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2010,2.00032476039052,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2011,2.43757653729007,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2012,0.183835264973007,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2013,0.781756446231006,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2014,0.997832947295249,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2015,1.06675474783462,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2016,0.860031075424026,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2017,2.08361485997399,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2018,1.64590872395886,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2019,2.02744646419237,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2020,-7.4406458994823,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2021,6.8823378336024,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2022,2.71676264185913,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2023,1.6329878323215,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2024,1.50444596263418,A.FRA.B1GQ_R_GR.PC.NAAG_I
FRA,2025,0.804517938987409,A.FRA.B1GQ_R_GR.PC.NAAG_I
GBR,2002,1.70902736769612,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2003,3.21851608218613,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2004,2.32601855022092,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2005,2.79065473467949,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2006,2.18982128829805,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2007,2.93091133296125,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2008,-0.049411654562256,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2009,-4.58740819632889,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2010,2.26054461777039,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2011,0.85143773730988,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2012,1.52826034455709,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2013,1.7184696201136,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2014,3.16017349269262,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2015,2.14040561106195,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2016,2.20652021600676,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2017,3.02322217885496,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2018,1.55133096227213,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2019,1.25629901204221,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2020,-10.0478966434945,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2021,8.54311184370839,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2022,5.14970390217777,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2023,0.271650026159431,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2024,1.0395819435179,A.GBR.B1GQ_R_GR.PC.NAAG_I
GBR,2025,1.38270805800541,A.GBR.B1GQ_R_GR.PC.NAAG_I
GRC,2002,4.6831371875923,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2003,5.7968230718441,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2004,5.37786622830396,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2005,1.18350623287305,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2006,6.44339769447349,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2007,3.50687005595141,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2008,0.057473865625609,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2009,-4.11927611877196,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2010,-5.69374129051076,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2011,-9.87677874460935,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2012,-8.33113430484122,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2013,-2.27211651973059,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2014,0.792224672059837,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2015,-0.228301552283969,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2016,-0.031795210261491,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2017,1.47312466521957,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2018,2.06467248901077,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2019,2.27718067971047,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2020,-9.1962315987005,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2021,8.65449796820443,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2022,5.521985428674,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2023,2.13591127918979,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2024,2.08657476788256,A.GRC.B1GQ_R_GR.PC.NAAG_I
GRC,2025,2.07306842137395,A.GRC.B1GQ_R_GR.PC.NAAG_I
HUN,2002,4.73006530601287,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2003,3.93877761392225,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2004,4.96312536165007,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2005,4.30028318556613,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2006,3.93393162690614,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2007,0.332354337185429,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2008,0.993437086399175,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2009,-6.74016608670778,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2010,1.06795068277967,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2011,1.9167091653222,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2012,-1.3394844645809,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2013,2.03216990693897,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2014,4.33435364055229,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2015,3.6598161557144,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2016,2.43864141185821,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2017,4.12418389434327,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2018,5.60613813906265,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2019,5.07718494960504,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2020,-4.33872540003526,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2021,7.22291580740456,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2022,4.15238057938535,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2023,-0.817107370784053,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2024,0.709070599331214,A.HUN.B1GQ_R_GR.PC.NAAG_I
HUN,2025,0.509542309646137,A.HUN.B1GQ_R_GR.PC.NAAG_I
IDN,2002,4.49947539085689,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2003,4.78036912167579,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2004,5.03087394501789,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2005,5.69257130383465,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2006,5.50095178520269,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2007,6.34502224454879,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2008,6.01370250263284,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2009,4.70176851705064,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2010,6.37762568565668,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2011,6.16978420771007,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2012,6.03005065305614,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2013,5.5572636889101,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2014,5.00666842575499,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2015,4.87632230022123,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2016,5.03306918280178,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2017,5.06978590134917,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2018,5.17429153955026,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2019,5.01928768046283,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2020,-2.06551182934165,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2021,3.70288562827753,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2022,5.30719722664798,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2023,5.04883117855516,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2024,5.03257477088519,A.IDN.B1GQ_R_GR.PC.NAAG_I
IDN,2025,5.10808904438025,A.IDN.B1GQ_R_GR.PC.NAAG_I
IND,2002,3.80397530900001,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2003,7.86038149762783,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2004,7.92289630885549,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2005,9.28487232007561,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2006,9.26396474952749,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2007,9.80136032617434,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2008,3.890957075823,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2009,8.47978662038763,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2010,10.2599629877556,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2011,6.63835345308963,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2012,5.45638753585327,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2013,6.38610821586335,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2014,7.4102270117999,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2015,7.99625378629982,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2016,8.25630550167386,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2017,6.79538341871068,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2018,6.45385134497818,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2019,3.87143694071098,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2020,-5.77772470687492,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2021,9.68959249190759,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2022,7.60936497770429,A.IND.B1GQ_R_GR.PC.NAAG_I
IND,2023,9.19075493028459,A.IND.B1GQ_R_GR.PC.NAAG_I
IRL,2002,5.89936540298198,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2003,3.01383837562145,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2004,6.78814002017836,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2005,5.73978211699353,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2006,4.98785352356441,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2007,5.31011819912991,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2008,-4.48407076041038,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2009,-5.0957827434462,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2010,1.68297167290557,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2011,1.60886674909345,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2012,-0.405029597483917,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2013,2.19293758808746,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2014,9.38579336833694,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2015,24.62398557014,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2016,1.22271657990164,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2017,10.1088575952481,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2018,7.68865952096009,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2019,4.97288007697758,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2020,7.15369508876986,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2021,16.2581880752077,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2022,7.51113885032255,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2023,-2.53637408812989,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2024,2.59946727772509,A.IRL.B1GQ_R_GR.PC.NAAG_I
IRL,2025,12.3375988947252,A.IRL.B1GQ_R_GR.PC.NAAG_I
ISL,2002,0.542286720297309,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2003,2.28136974279383,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2004,7.62260518574537,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2005,7.02934061878853,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2006,5.67161248116976,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2007,8.74132940558098,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2008,1.69961074664239,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2009,-8.32146413973676,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2010,-2.22181845312008,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2011,1.37999669116538,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2012,1.16931175573333,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2013,3.59695698387213,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2014,1.9138161021407,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2015,3.76859022095889,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2016,6.21808765064792,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2017,3.4850670451985,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2018,4.66077033815699,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2019,1.13821229128592,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2020,-6.64587812676603,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2021,5.18057192101836,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2022,8.85729898967205,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2023,5.03225973065399,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2024,-1.28287645255348,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISL,2025,1.27946209349019,A.ISL.B1GQ_R_GR.PC.NAAG_I
ISR,2002,-0.152799999976782,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2003,1.43450000001713,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2004,4.65042000004581,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2005,4.35258999994785,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2006,5.59110000003125,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2007,6.31295000001307,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2008,3.21587999998205,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2009,1.22015999998478,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2010,5.5448299999919,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2011,5.51327000003393,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2012,2.41036999993849,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2013,4.0899600000831,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2014,3.71813999999564,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2015,2.2359999999633,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2016,4.53581999999718,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2017,4.34410000001016,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2018,4.05328000002998,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2019,3.57889000000304,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2020,-1.80243000003329,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2021,9.33534691282232,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2022,6.36406000001126,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2023,2.06271999997695,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2024,0.953640000024626,A.ISR.B1GQ_R_GR.PC.NAAG_I
ISR,2025,2.93099999997892,A.ISR.B1GQ_R_GR.PC.NAAG_I
ITA,2002,0.269929663788746,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2003,0.066553808873212,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2004,1.47402170647232,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2005,0.762410677306481,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2006,1.79947992234244,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2007,1.46229205289291,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2008,-1.02313851177097,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2009,-5.30515401233991,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2010,1.52910573247101,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2011,0.69546315444017,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2012,-3.12523877282995,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2013,-1.81802510749793,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2014,-0.001387617304551,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2015,0.885667635240808,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2016,1.2362210851166,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2017,1.60369995294101,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2018,0.826646712344118,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2019,0.429162533780334,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2020,-8.86822122185344,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2021,8.93106210800055,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2022,4.82117669913565,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2023,0.922796543670305,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2024,0.783039135276788,A.ITA.B1GQ_R_GR.PC.NAAG_I
ITA,2025,0.53958363677845,A.ITA.B1GQ_R_GR.PC.NAAG_I
JPN,2002,0.084988804991643,A.JPN.B1GQ_R_GR.PC.NAAG_I
JPN,2003,1.38010935829106,A.JPN.B1GQ_R_GR.PC.NAAG_I
JPN,2004,2.11294823729499,A.JPN.B1GQ_R_GR.PC.NAAG_I
JPN,2005,1.84828133741861,A.JPN.B1GQ_R_GR.PC.NAAG_I
